label,frame,source,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
sitting_down,1089,20210804_145925_deepfaked.mp4,309.7093200683594,151.13873291015625,320.30609130859375,142.52450561523438,303.1427917480469,140.5242919921875,342.82855224609375,136.71414184570312,297.9975280761719,132.743896484375,364.7358703613281,167.48397827148438,279.1871032714844,166.87254333496094,381.632080078125,234.77500915527344,254.70596313476562,233.49021911621094,354.62274169921875,271.7638244628906,276.7945861816406,270.89581298828125,352.6918029785156,278.443115234375,296.0926513671875,278.99639892578125,373.8082275390625,330.637451171875,298.4684143066406,335.5960693359375,353.6050720214844,338.9911193847656,303.8862609863281,344.6234130859375
sitting_down,2250,20210804_145925_deepfaked.mp4,320.62615966796875,116.36166381835938,331.849853515625,110.11823272705078,313.4112243652344,109.60165405273438,347.553466796875,121.67878723144531,303.9266662597656,119.234130859375,366.3000183105469,163.1809844970703,283.9574890136719,158.14271545410156,378.5737609863281,233.06573486328125,238.90318298339844,210.54275512695312,355.0775146484375,276.8695373535156,287.7915954589844,165.02491760253906,348.05633544921875,274.9549560546875,293.48712158203125,273.0369567871094,354.2799072265625,331.5892333984375,292.04949951171875,334.27142333984375,344.579345703125,347.2685546875,292.29058837890625,349.7593994140625
sitting_down,201,8424998-uhd_2160_3840_24fps.mp4,697.1580200195312,983.9159545898438,820.7911987304688,902.2776489257812,696.6180419921875,862.2196655273438,1146.2945556640625,950.5831298828125,714.720703125,871.1137084960938,1529.660888671875,1486.8116455078125,605.9575805664062,1412.537841796875,1643.344482421875,2406.38525390625,488.9665222167969,2164.613525390625,1136.1654052734375,2610.18603515625,184.85646057128906,2186.31640625,1411.1846923828125,2680.757080078125,708.1494140625,2606.941650390625,1590.8228759765625,3240.6298828125,218.6100311279297,3124.412841796875,1759.8819580078125,3697.2080078125,439.5867919921875,3668.36279296875
drinking_water,117,7570267-uhd_2160_4096_25fps.mp4,1178.4156494140625,1353.478759765625,1215.882080078125,1271.975830078125,907.0771484375,1246.0657958984375,1303.9844970703125,1545.0889892578125,470.38323974609375,1594.8900146484375,1459.3916015625,2515.037109375,258.762451171875,2673.787109375,1586.6348876953125,3693.251220703125,907.6407470703125,3868.725830078125,1462.319091796875,2348.330810546875,1401.4605712890625,2379.91650390625,1537.97802734375,3930.241455078125,751.6351318359375,4040.49169921875,1667.704345703125,3280.11767578125,920.7503051757812,3460.44287109375,1190.63916015625,3269.79150390625,1369.0360107421875,3194.668701171875
sitting_down,3690,20210804_145925_deepfaked.mp4,317.6690673828125,154.9686737060547,328.281494140625,145.02508544921875,308.7650451660156,144.23876953125,344.3789978027344,132.38800048828125,296.6147155761719,131.18756103515625,365.2223815917969,169.27719116210938,278.966552734375,169.765380859375,386.4017333984375,235.66644287109375,259.3403625488281,233.56320190429688,348.2843017578125,255.16104125976562,270.4742431640625,267.9034423828125,351.91229248046875,280.3526611328125,296.28045654296875,280.3693542480469,364.8414611816406,339.2682189941406,298.3885192871094,340.46942138671875,349.3702087402344,346.540283203125,304.44317626953125,349.3526916503906
sitting_down,78,20210804_145925_deepfaked.mp4,313.9527587890625,139.8951416015625,324.5364685058594,130.43307495117188,307.01861572265625,128.9774169921875,344.8889465332031,129.74484252929688,300.60723876953125,126.24468231201172,367.1590881347656,166.18914794921875,283.5644226074219,164.5780487060547,382.86260986328125,234.72328186035156,252.93991088867188,232.78323364257812,350.6329345703125,275.3473205566406,285.7261962890625,195.86553955078125,349.2153625488281,271.674560546875,294.3747253417969,269.83447265625,355.2657470703125,324.46453857421875,287.947021484375,319.296630859375,341.1519775390625,340.9368896484375,291.8041076660156,341.7791748046875
drinking_water,606,19697686-hd_1080_1920_60fps.mp4,436.75482177734375,671.939208984375,488.47119140625,641.5718994140625,445.9241943359375,640.4303588867188,619.7337036132812,701.6655883789062,485.6968994140625,691.6741333007812,710.7429809570312,990.5994873046875,500.50537109375,1009.5126342773438,688.412841796875,1464.157470703125,407.10162353515625,1452.954345703125,307.65533447265625,1712.89013671875,252.8510284423828,1727.450439453125,625.267333984375,1771.7017822265625,466.646484375,1763.9366455078125,561.0521850585938,1873.1392822265625,392.5624694824219,1905.1439208984375,618.8861694335938,1714.636962890625,396.3779602050781,1726.716796875
drinking_water,642,19697686-hd_1080_1920_60fps.mp4,429.8865966796875,692.8375244140625,480.7839050292969,660.6039428710938,445.5049743652344,657.8936767578125,613.7278442382812,718.1865234375,521.7088012695312,701.0875244140625,633.5313720703125,990.1031494140625,574.4991455078125,994.7455444335938,326.700439453125,1268.92626953125,315.80230712890625,1278.4554443359375,59.91746520996094,1249.81494140625,61.17036437988281,1252.6572265625,585.3453369140625,1748.0108642578125,532.968017578125,1736.2803955078125,449.3434753417969,1874.6412353515625,437.3178405761719,1890.8929443359375,547.6055908203125,1678.45458984375,450.1077880859375,1687.491943359375
sitting_down,4089,20210804_145925_deepfaked.mp4,307.1280822753906,147.06568908691406,317.5334167480469,137.75140380859375,300.734619140625,135.96676635742188,340.6210632324219,132.74810791015625,296.0664367675781,129.3360137939453,363.9199523925781,169.5247039794922,279.20391845703125,167.66917419433594,375.8484802246094,239.72119140625,259.84027099609375,233.78231811523438,349.0649108886719,276.12432861328125,269.8275146484375,271.5729064941406,350.163330078125,280.602294921875,294.39190673828125,279.896240234375,362.0161437988281,337.6397705078125,294.68182373046875,340.736328125,349.3289489746094,353.9781494140625,300.1182861328125,356.16162109375
sitting_down,783,20210804_145925_deepfaked.mp4,308.86700439453125,145.97145080566406,320.3067321777344,137.53240966796875,303.85260009765625,134.30453491210938,343.5504455566406,137.42352294921875,300.7047424316406,130.04367065429688,366.66510009765625,167.7633056640625,280.6002197265625,164.47689819335938,382.219482421875,235.103759765625,262.5716552734375,231.83673095703125,356.2228088378906,272.7236328125,272.23052978515625,272.35845947265625,352.2901916503906,274.9873046875,295.5832214355469,273.8510437011719,369.4722900390625,327.08099365234375,291.61016845703125,331.26324462890625,350.3920593261719,343.34332275390625,302.0201416015625,345.9054260253906
walking,39,13256327_1080_1920_60fps.mp4,579.62109375,917.0411376953125,578.185302734375,909.2413330078125,580.6300048828125,910.6207275390625,564.8553466796875,911.5587158203125,608.3901977539062,911.9588012695312,544.2097778320312,953.1611938476562,635.96044921875,961.8162231445312,530.523193359375,1024.395751953125,658.8551635742188,1036.869140625,510.3743896484375,1094.30908203125,618.18603515625,1044.958740234375,556.3470458984375,1108.4749755859375,621.1994018554688,1112.25537109375,537.4461669921875,1205.0244140625,615.4678955078125,1217.25341796875,547.967041015625,1303.628173828125,603.7886962890625,1323.7608642578125
sitting_down,3363,20210804_145925_deepfaked.mp4,312.15655517578125,150.99594116210938,322.2889709472656,141.89797973632812,304.9202575683594,140.3139190673828,342.8193054199219,134.58975219726562,297.46771240234375,131.60830688476562,363.97674560546875,170.11123657226562,279.5696716308594,168.69679260253906,375.3445129394531,236.67935180664062,259.4497985839844,232.06314086914062,352.4753723144531,275.8507995605469,270.3894348144531,270.82855224609375,350.9369812011719,278.7071533203125,295.7462158203125,278.48382568359375,363.042724609375,332.497802734375,296.86376953125,335.55645751953125,349.0144958496094,345.1722717285156,302.6148986816406,348.3382568359375
walking,216,13256327_1080_1920_60fps.mp4,563.9644775390625,929.5302124023438,561.0557861328125,922.1094970703125,563.1074829101562,923.6598510742188,525.7379150390625,922.04443359375,566.8577880859375,923.79638671875,491.1360168457031,959.4942626953125,588.3019409179688,963.6857299804688,472.13470458984375,1032.7440185546875,620.9080810546875,1028.8826904296875,458.75482177734375,1091.02490234375,636.94970703125,1023.041748046875,505.4407043457031,1104.752197265625,570.7959594726562,1107.51806640625,499.2585754394531,1200.923095703125,567.2609252929688,1203.708984375,518.5209350585938,1292.833740234375,551.550537109375,1306.9669189453125
sitting_down,2832,20210804_145925_deepfaked.mp4,311.64971923828125,155.45138549804688,321.0744934082031,145.86724853515625,303.63702392578125,145.1807403564453,339.2297058105469,135.3607177734375,294.9643249511719,134.81356811523438,363.2193298339844,168.3646240234375,278.22821044921875,169.11187744140625,376.87933349609375,235.2230682373047,257.3479309082031,232.81112670898438,354.2894287109375,274.102294921875,272.39495849609375,265.6736145019531,350.9410705566406,278.2141418457031,295.6374206542969,278.7935791015625,362.72393798828125,335.5079650878906,296.00079345703125,338.3905029296875,348.62896728515625,342.676025390625,302.2275390625,347.366943359375
sitting_down,2211,20210804_145925_deepfaked.mp4,320.0582580566406,158.90431213378906,331.07281494140625,149.320068359375,311.7599182128906,147.51182556152344,347.60028076171875,136.09259033203125,300.1004638671875,132.357177734375,365.2307434082031,166.94557189941406,279.66876220703125,165.95504760742188,376.96875,232.48028564453125,259.7391662597656,232.05020141601562,352.9209899902344,268.7088317871094,278.69732666015625,266.30670166015625,351.6481628417969,273.9920349121094,296.32598876953125,274.0565185546875,364.88055419921875,330.1639709472656,294.20660400390625,332.2884216308594,346.8175354003906,336.1005859375,302.3651123046875,340.9403076171875
eating,174,8424998-uhd_2160_3840_24fps.mp4,712.26123046875,1029.4757080078125,836.7255249023438,936.9094848632812,695.6452026367188,907.4044799804688,1165.1158447265625,970.3140258789062,698.9954833984375,913.8030395507812,1549.4554443359375,1517.6763916015625,624.747314453125,1454.1602783203125,1652.1190185546875,2452.0126953125,518.5272827148438,2217.78173828125,1184.3192138671875,2791.622802734375,250.30096435546875,2194.596435546875,1415.0394287109375,2686.805908203125,714.8463745117188,2616.4638671875,1606.4554443359375,3233.477294921875,193.8933563232422,3134.644775390625,1714.201904296875,3671.6025390625,503.69287109375,3669.35400390625
sitting_down,1872,20210804_145925_deepfaked.mp4,307.9949035644531,148.3563232421875,319.0843200683594,139.5980682373047,301.9598388671875,136.96725463867188,341.56884765625,137.14190673828125,297.5703430175781,131.42477416992188,364.7745361328125,166.45208740234375,279.5244140625,164.87435913085938,377.25177001953125,232.14535522460938,260.7073974609375,231.30221557617188,352.8077392578125,270.88995361328125,278.0038757324219,268.528564453125,351.47589111328125,274.3058166503906,295.3094482421875,273.99554443359375,367.5023498535156,322.7890930175781,293.73358154296875,327.4864501953125,349.5272216796875,332.49053955078125,302.7533874511719,335.66436767578125
sitting_down,2808,20210804_145925_deepfaked.mp4,290.7773132324219,140.32864379882812,302.6737060546875,132.6868896484375,289.4809265136719,129.42266845703125,331.4674987792969,136.99925231933594,295.65594482421875,129.60360717773438,363.5433044433594,167.44476318359375,276.0741271972656,165.90586853027344,377.1934814453125,236.42596435546875,256.7593994140625,232.13113403320312,355.76544189453125,274.7821960449219,274.2956237792969,268.46368408203125,354.0162048339844,278.7001953125,295.16021728515625,278.26611328125,369.74249267578125,327.73223876953125,294.8040771484375,336.79266357421875,355.0289306640625,344.18487548828125,305.5048828125,347.4820556640625
eating,237,8211909-hd_1080_1920_25fps.mp4,521.2369384765625,988.1266479492188,593.9485473632812,928.7697143554688,460.73248291015625,909.578125,654.1986694335938,907.7748413085938,309.07470703125,854.8768310546875,727.6968994140625,1121.2554931640625,117.83802795410156,1084.9923095703125,758.2776489257812,1449.7261962890625,29.590736389160156,1462.6234130859375,668.5140380859375,1537.31982421875,222.5818634033203,1406.0804443359375,618.2587280273438,1661.070556640625,193.7735595703125,1665.0029296875,780.9446411132812,1829.886962890625,150.5836639404297,1849.8094482421875,684.7476806640625,1829.5570068359375,201.13558959960938,1886.0467529296875
drinking_water,546,19697686-hd_1080_1920_60fps.mp4,437.58447265625,676.6363525390625,488.5213928222656,646.3974609375,448.3607482910156,643.8482055664062,616.0675659179688,707.4132080078125,494.14453125,693.4390869140625,697.8653564453125,996.5952758789062,520.5778198242188,1005.4423828125,658.0302124023438,1473.0980224609375,416.5814208984375,1451.5897216796875,294.1412048339844,1702.8355712890625,270.1217346191406,1717.698974609375,618.776123046875,1780.4627685546875,481.8067932128906,1768.413330078125,550.8017578125,1870.1590576171875,404.23828125,1895.8516845703125,606.638671875,1708.4847412109375,409.5993347167969,1719.8448486328125
sitting_down,1068,20210804_145925_deepfaked.mp4,310.68780517578125,152.2870635986328,321.3245544433594,143.75607299804688,304.4781494140625,141.0684814453125,343.7522277832031,137.929931640625,299.5474548339844,132.43826293945312,365.6501159667969,167.59616088867188,280.3038330078125,165.33609008789062,380.9433898925781,235.56837463378906,256.0248107910156,231.7775421142578,352.0458068847656,271.6827697753906,277.2237854003906,271.50335693359375,351.5826110839844,276.2808837890625,295.484375,275.79998779296875,367.3940124511719,327.552734375,293.1697082519531,332.9193115234375,347.8053283691406,337.06988525390625,301.06298828125,341.3169250488281
drinking_water,825,19697686-hd_1080_1920_60fps.mp4,469.93408203125,708.0924682617188,515.5367431640625,691.379638671875,496.3649597167969,690.3208618164062,605.5545043945312,786.9025268554688,617.1687622070312,761.0098266601562,499.1535949707031,1041.8062744140625,726.768798828125,1040.0482177734375,197.41355895996094,1027.3758544921875,360.4270324707031,1054.1630859375,165.48069763183594,802.6517944335938,178.1942138671875,844.7593383789062,490.7673645019531,1715.19287109375,663.4698486328125,1711.507080078125,368.7562255859375,1904.4796142578125,635.9661865234375,1920.0,396.9540710449219,1701.733642578125,637.2823486328125,1739.4744873046875
sitting_down,87,20210804_145925_deepfaked.mp4,310.5441589355469,144.33535766601562,321.0597839355469,135.27337646484375,303.9310607910156,133.77520751953125,342.89044189453125,132.0110626220703,298.8920593261719,129.06988525390625,365.67547607421875,166.77410888671875,281.6125793457031,166.1588897705078,383.8669128417969,235.40786743164062,259.708251953125,231.61770629882812,351.00384521484375,270.25762939453125,271.12359619140625,266.6060791015625,352.43194580078125,279.9929504394531,296.63970947265625,279.99078369140625,370.3224792480469,334.7706604003906,296.73968505859375,338.3063659667969,351.89154052734375,343.5181579589844,301.9133605957031,348.2161865234375
sitting_down,5301,20210804_145925_deepfaked.mp4,301.5426940917969,144.08450317382812,312.4783630371094,135.97259521484375,296.8368225097656,133.84722900390625,336.4842834472656,136.1461181640625,295.0943298339844,131.41940307617188,362.99371337890625,174.50839233398438,277.17340087890625,172.82249450683594,384.2337646484375,242.88070678710938,253.23928833007812,244.46409606933594,346.69378662109375,252.88424682617188,271.2230529785156,219.3468475341797,343.12347412109375,281.0325012207031,286.7943115234375,277.9441833496094,336.575927734375,336.1600341796875,276.88482666015625,325.896484375,331.824951171875,346.9139404296875,289.3458557128906,346.4916076660156
sitting_down,4557,20210804_145925_deepfaked.mp4,310.20159912109375,149.8067169189453,319.6609802246094,140.5802764892578,302.79998779296875,139.617431640625,339.1049499511719,134.25990295410156,294.90869140625,132.87733459472656,362.9840087890625,171.13250732421875,278.427490234375,171.71072387695312,374.607421875,237.150634765625,260.1180725097656,234.21080017089844,355.00592041015625,280.869873046875,254.63604736328125,266.0477294921875,351.4866638183594,278.19073486328125,295.99139404296875,278.34368896484375,365.1141357421875,329.658203125,294.67291259765625,332.35369873046875,352.5364990234375,348.821533203125,294.9482727050781,352.1357421875
sitting_down,60,8424998-uhd_2160_3840_24fps.mp4,833.3631591796875,1137.8792724609375,952.8847045898438,1032.5614013671875,784.1698608398438,1028.109375,1254.7030029296875,1053.7421875,762.4722290039062,1048.4561767578125,1560.5877685546875,1617.66357421875,714.1724853515625,1570.904296875,1589.65283203125,2556.366943359375,512.22509765625,2298.79638671875,901.311279296875,2396.06640625,367.8512878417969,2284.384521484375,1423.53662109375,2793.256103515625,771.9435424804688,2756.401123046875,1718.9410400390625,3312.40869140625,264.6706237792969,3348.9580078125,1746.47509765625,3763.143310546875,500.8582763671875,3840.0
sitting_down,597,20210804_145925_deepfaked.mp4,302.7568664550781,145.52755737304688,314.2282409667969,137.68507385253906,298.2083740234375,134.74868774414062,339.4139404296875,137.67349243164062,297.3177490234375,131.0958251953125,364.254150390625,167.3633270263672,277.94793701171875,166.0501251220703,381.49859619140625,233.53623962402344,255.88641357421875,233.5433807373047,355.7629089355469,271.25482177734375,281.1257629394531,272.125244140625,353.6195983886719,279.0068054199219,296.14239501953125,279.25323486328125,373.11700439453125,329.8853759765625,298.36016845703125,336.3821716308594,355.0929870605469,338.96759033203125,304.7157897949219,344.39996337890625
sitting_down,3393,20210804_145925_deepfaked.mp4,307.9319152832031,148.21511840820312,318.66326904296875,139.1064453125,301.69256591796875,136.84774780273438,341.6955261230469,134.7401123046875,296.8905334472656,130.07176208496094,364.35577392578125,169.986083984375,278.7980041503906,167.88983154296875,375.00286865234375,239.4175262451172,258.9386291503906,234.21005249023438,351.34307861328125,277.3986511230469,270.6874084472656,272.1748962402344,351.3979797363281,279.9468688964844,295.08221435546875,279.52789306640625,364.78607177734375,332.7268981933594,296.1807861328125,337.70916748046875,350.54937744140625,347.2447814941406,301.9976806640625,350.0575866699219
eating,72,8211909-hd_1080_1920_25fps.mp4,696.2339477539062,861.8965454101562,746.0584716796875,788.0218505859375,633.0020141601562,785.9417724609375,767.5709838867188,749.887451171875,443.1149597167969,731.5181274414062,753.648193359375,986.5762939453125,207.61314392089844,978.9036254882812,877.5653686523438,1387.1336669921875,82.87449645996094,1422.2958984375,845.7557373046875,1219.3292236328125,286.898193359375,1533.134033203125,682.5773315429688,1576.0653076171875,303.1965026855469,1607.4405517578125,876.2386474609375,1826.2188720703125,244.00082397460938,1915.134521484375,828.61669921875,1866.523681640625,264.629150390625,1920.0
drinking_water,417,19697686-hd_1080_1920_60fps.mp4,479.7225341796875,701.3984375,533.206787109375,670.9740600585938,489.15289306640625,668.3717041015625,657.5374755859375,734.519287109375,531.1077880859375,719.2482299804688,703.2230224609375,1030.47119140625,551.81982421875,1040.6002197265625,603.9090576171875,1502.8582763671875,441.82171630859375,1486.3377685546875,321.7430419921875,1735.7373046875,310.84844970703125,1751.9732666015625,639.26611328125,1796.9154052734375,521.9112548828125,1789.319091796875,558.649169921875,1865.247802734375,444.95391845703125,1892.91845703125,615.3419799804688,1716.4947509765625,455.1736755371094,1717.5362548828125
drinking_water,1248,19697686-hd_1080_1920_60fps.mp4,503.4463195800781,699.638916015625,556.0215454101562,682.03515625,530.1780395507812,668.5048828125,653.741455078125,771.5114135742188,595.801513671875,730.1554565429688,668.8421630859375,1026.579345703125,554.60986328125,1011.4929809570312,335.6943054199219,1043.538330078125,256.17291259765625,1023.99755859375,201.94715881347656,815.88818359375,186.3050994873047,830.7064819335938,621.5826416015625,1761.923583984375,518.8391723632812,1754.4927978515625,512.9522094726562,1837.61865234375,447.9046630859375,1882.4063720703125,617.9110107421875,1641.703125,482.7640686035156,1673.97412109375
sitting_down,3,20210804_145925_deepfaked.mp4,309.1878662109375,146.63462829589844,320.07781982421875,138.168212890625,303.4266052246094,135.22808837890625,344.0367431640625,133.19696044921875,298.55670166015625,127.12606048583984,366.61041259765625,167.27267456054688,281.762451171875,164.22921752929688,381.24981689453125,232.79327392578125,264.2201232910156,228.8211669921875,341.3978576660156,270.7981262207031,280.73577880859375,270.0141296386719,348.6602783203125,271.9200744628906,292.22906494140625,269.60888671875,357.80340576171875,316.441650390625,277.76611328125,316.17706298828125,340.9707946777344,337.0501403808594,288.246826171875,339.2040710449219
sitting_down,3636,20210804_145925_deepfaked.mp4,309.5140380859375,153.2653045654297,320.1215515136719,144.77642822265625,302.9819641113281,142.18865966796875,342.1769714355469,137.62652587890625,296.70782470703125,132.40951538085938,364.4543151855469,169.54495239257812,279.5982971191406,168.07423400878906,375.12371826171875,234.9841766357422,260.1087646484375,233.5197296142578,354.5627746582031,275.1880187988281,269.3680725097656,271.51385498046875,350.9997253417969,278.2615051269531,295.4525146484375,277.80499267578125,363.4487609863281,332.20928955078125,295.6752014160156,336.078857421875,348.35968017578125,347.29718017578125,301.4550476074219,350.2515869140625
eating,57,8424998-uhd_2160_3840_24fps.mp4,846.66015625,1147.67919921875,959.0457153320312,1042.135498046875,797.5263061523438,1034.307861328125,1259.726806640625,1044.0577392578125,771.1858520507812,1038.5130615234375,1603.374755859375,1593.09375,682.7056274414062,1549.4425048828125,1618.667724609375,2528.2763671875,520.5648193359375,2291.103271484375,928.0098876953125,2384.850830078125,343.73577880859375,2273.496826171875,1461.643798828125,2785.375,767.143798828125,2724.417724609375,1634.6689453125,3306.6279296875,322.8224792480469,3233.041259765625,1691.379638671875,3701.948974609375,440.00164794921875,3740.57177734375
sitting_down,4224,20210804_145925_deepfaked.mp4,317.8986511230469,154.49105834960938,328.1858825683594,145.72030639648438,310.399658203125,143.2667236328125,346.14569091796875,135.52706909179688,301.0367126464844,130.62445068359375,365.4381103515625,169.57650756835938,282.02325439453125,166.04995727539062,375.63677978515625,235.69454956054688,254.84869384765625,228.05474853515625,352.206787109375,277.3548583984375,257.7072448730469,270.8143005371094,349.0785217285156,278.3485412597656,295.5670471191406,276.9481201171875,358.12890625,341.2222900390625,297.03875732421875,346.0172119140625,344.8957824707031,355.86639404296875,295.32427978515625,359.7606201171875
sitting_down,2313,20210804_145925_deepfaked.mp4,322.0734558105469,159.9037628173828,332.9434509277344,150.7303924560547,313.8203430175781,148.65118408203125,348.0611572265625,137.10076904296875,301.6120300292969,132.5277862548828,365.4878845214844,166.26197814941406,278.79608154296875,165.22317504882812,377.0431213378906,232.87298583984375,247.423583984375,231.85069274902344,352.8845520019531,269.2442626953125,284.71417236328125,267.238525390625,352.7198791503906,274.6058044433594,297.1742858886719,275.5227966308594,364.9949951171875,329.24371337890625,298.7848205566406,338.16949462890625,346.3695373535156,333.4485778808594,302.76507568359375,340.3598327636719
sitting_down,3558,20210804_145925_deepfaked.mp4,309.24609375,146.84292602539062,320.02093505859375,137.787109375,302.98297119140625,135.53189086914062,342.4150390625,134.34066772460938,297.7857971191406,129.49130249023438,364.28936767578125,169.83782958984375,279.654296875,167.57504272460938,375.12591552734375,237.4965057373047,259.5506896972656,232.83291625976562,351.8055725097656,276.2445983886719,269.3387451171875,270.86126708984375,350.8570556640625,277.9881286621094,295.26751708984375,277.4109191894531,364.66278076171875,330.66595458984375,296.53460693359375,334.9833984375,350.1520080566406,346.90863037109375,301.3280029296875,349.15557861328125
sitting_down,114,8424998-uhd_2160_3840_24fps.mp4,883.0761108398438,1130.829833984375,1013.5107421875,1030.418701171875,841.6453857421875,1004.2119750976562,1307.8172607421875,1058.435302734375,808.625244140625,1004.8509521484375,1588.52490234375,1620.824462890625,721.9220581054688,1546.779541015625,1691.8282470703125,2563.078125,548.546142578125,2270.959716796875,1197.7396240234375,2819.96435546875,320.9307861328125,2232.498046875,1451.9219970703125,2765.10400390625,801.7556762695312,2715.681396484375,1667.50830078125,3311.020263671875,242.80252075195312,3293.2744140625,1723.350341796875,3792.22216796875,569.908203125,3840.0
sitting_down,1806,20210804_145925_deepfaked.mp4,308.320068359375,146.6710662841797,319.4997863769531,137.39186096191406,302.2520446777344,135.09677124023438,342.67266845703125,135.71348571777344,298.4041442871094,130.6610565185547,365.2387390136719,166.5712890625,280.0562744140625,164.6493377685547,378.0456237792969,233.30316162109375,260.4061584472656,231.44285583496094,351.17877197265625,270.01690673828125,278.9643859863281,268.07806396484375,350.7789001464844,273.4119873046875,294.7408447265625,272.7828369140625,365.20196533203125,324.49761962890625,292.2620849609375,327.80279541015625,347.07037353515625,334.0558166503906,301.7257080078125,336.57476806640625
sitting_down,1650,20210804_145925_deepfaked.mp4,303.26190185546875,149.27963256835938,313.7191162109375,140.62680053710938,296.8614196777344,138.6363983154297,337.2205505371094,134.470703125,292.9952697753906,130.81471252441406,361.5808410644531,162.82958984375,279.1365661621094,161.899658203125,375.39422607421875,230.4136962890625,260.0855407714844,229.5092010498047,352.8002624511719,269.6602783203125,274.7779541015625,268.7127380371094,348.942138671875,270.69036865234375,294.9737854003906,269.98492431640625,360.68414306640625,330.2032470703125,295.1805419921875,331.39398193359375,347.03912353515625,344.76470947265625,300.59173583984375,347.36749267578125
eating,84,8211909-hd_1080_1920_25fps.mp4,732.9688110351562,833.5343627929688,773.7022705078125,752.6039428710938,653.5545043945312,764.489013671875,803.9615478515625,729.8046875,459.951904296875,750.7710571289062,833.1712646484375,1017.2693481445312,243.53228759765625,1026.193359375,814.4586181640625,1406.5360107421875,86.29623413085938,1424.74951171875,922.7021484375,1320.57275390625,289.9889831542969,1544.0870361328125,704.6258544921875,1609.697509765625,295.4289855957031,1637.8997802734375,878.8885498046875,1824.199951171875,252.20823669433594,1910.04931640625,850.3707885742188,1874.764892578125,277.0196228027344,1920.0
sitting_down,843,20210804_145925_deepfaked.mp4,312.9886779785156,150.1605224609375,324.2687683105469,141.94268798828125,307.017822265625,138.63150024414062,346.90478515625,139.06338500976562,302.00250244140625,131.6212615966797,368.2762451171875,167.74642944335938,281.2841796875,165.84483337402344,382.15924072265625,234.67962646484375,247.47552490234375,233.9292449951172,356.2773132324219,274.4109191894531,275.7630615234375,217.27491760253906,351.3548583984375,272.6651611328125,294.3478088378906,271.6729431152344,360.8880920410156,322.0361328125,288.9774169921875,324.8289794921875,345.2184753417969,342.73297119140625,293.4272766113281,345.67193603515625
drinking_water,1161,19697686-hd_1080_1920_60fps.mp4,499.0154113769531,702.4489135742188,549.2671508789062,684.138916015625,525.642333984375,673.2222290039062,641.5613403320312,768.3630981445312,594.6260986328125,733.6030883789062,649.354736328125,1015.9282836914062,583.5638427734375,1012.9603881835938,309.5941467285156,1044.42041015625,270.2962341308594,1038.8687744140625,200.22598266601562,837.09814453125,177.67315673828125,856.81884765625,611.5599975585938,1781.06103515625,552.6693725585938,1781.543701171875,477.364013671875,1865.540771484375,515.3757934570312,1920.0,557.4818725585938,1654.68310546875,557.8184204101562,1695.0704345703125
eating,180,8211909-hd_1080_1920_25fps.mp4,526.3521118164062,956.8532104492188,603.4734497070312,876.3861694335938,444.5600280761719,879.2913208007812,718.334716796875,851.8258666992188,337.1239013671875,859.15576171875,816.8168334960938,1113.4825439453125,198.61964416503906,1116.375732421875,849.2487182617188,1395.177734375,88.94393920898438,1453.000732421875,741.16259765625,1536.74609375,351.2438049316406,1549.376220703125,717.847900390625,1674.318603515625,296.815185546875,1674.437255859375,835.3634033203125,1833.986572265625,147.1651611328125,1821.4951171875,792.0521850585938,1890.1160888671875,228.713623046875,1907.719482421875
sitting_down,2244,20210804_145925_deepfaked.mp4,323.06109619140625,123.5368881225586,333.495849609375,116.6009750366211,315.0838317871094,115.97594451904297,347.4956359863281,125.03995513916016,304.598388671875,122.72920227050781,366.5975341796875,163.45138549804688,282.51092529296875,158.28204345703125,378.4194030761719,234.6492156982422,239.45294189453125,213.91127014160156,351.76507568359375,278.54400634765625,290.2561950683594,169.2515106201172,349.3777770996094,274.9111633300781,293.822021484375,273.00225830078125,356.2232666015625,333.9976806640625,292.17535400390625,335.40496826171875,345.99102783203125,351.8089599609375,291.29632568359375,353.8409423828125
sitting_down,5181,20210804_145925_deepfaked.mp4,321.7541809082031,151.13568115234375,330.9683837890625,140.81944274902344,312.1240234375,140.87661743164062,343.6517333984375,135.62234497070312,299.6460876464844,136.04364013671875,363.9332275390625,172.25390625,278.96466064453125,173.41172790527344,374.75341796875,238.31968688964844,258.1368408203125,236.9281005859375,356.09185791015625,279.9642639160156,254.41146850585938,269.07550048828125,352.3429260253906,278.57147216796875,297.6685791015625,279.4658508300781,364.98809814453125,336.6225891113281,299.4728088378906,338.481689453125,351.2533264160156,353.08941650390625,298.09857177734375,356.84027099609375
